<<<<<<< HEAD
﻿Date,Abs Pres,Ft,Transducer under,Ground Surface,Temp,,12.48,Stage at installation
5/11/2024 8:00,17.3284,40.028604,9.432604,-1.337396,61.398,,,
5/11/2024 9:00,17.3217,40.013127,9.417127,-1.352873,61.398,,,
5/11/2024 10:00,17.3136,39.994416,9.398416,-1.371584,61.398,,,
5/11/2024 11:00,17.3053,39.975243,9.379243,-1.390757,61.398,,,
5/11/2024 12:00,17.2904,39.940824,9.344824,-1.425176,61.398,,,
5/11/2024 13:00,17.2821,39.921651,9.325651,-1.444349,61.398,,,
5/11/2024 14:00,17.2772,39.910332,9.314332,-1.455668,61.398,,,
5/11/2024 15:00,17.2689,39.891159,9.295159,-1.474841,61.398,,,
5/11/2024 16:00,17.2657,39.883767,9.287767,-1.482233,61.398,,,
5/11/2024 17:00,17.2772,39.910332,9.314332,-1.455668,61.398,,,
5/11/2024 18:00,17.2872,39.933432,9.337432,-1.432568,61.398,,,
5/11/2024 19:00,17.2921,39.944751,9.348751,-1.421249,61.398,,,
5/11/2024 20:00,17.2971,39.956301,9.360301,-1.409699,61.398,,,
5/11/2024 21:00,17.302,39.96762,9.37162,-1.39838,61.398,,,
5/11/2024 22:00,17.3136,39.994416,9.398416,-1.371584,61.398,,,
5/11/2024 23:00,17.3185,40.005735,9.409735,-1.360265,61.398,,,
5/12/2024 0:00,17.3201,40.009431,9.413431,-1.356569,61.398,,,
5/12/2024 1:00,17.325,40.02075,9.42475,-1.34525,61.398,,,
5/12/2024 2:00,17.3221,40.014051,9.418051,-1.351949,61.569,,,
5/12/2024 3:00,17.3268,40.024908,9.428908,-1.341092,61.398,,,
5/12/2024 4:00,17.3338,40.041078,9.445078,-1.324922,61.569,,,
5/12/2024 5:00,17.3403,40.056093,9.460093,-1.309907,61.569,,,
5/12/2024 6:00,17.3501,40.078731,9.482731,-1.287269,61.569,,,
5/12/2024 7:00,17.3568,40.094208,9.498208,-1.271792,61.569,,,
5/12/2024 8:00,17.3584,40.097904,9.501904,-1.268096,61.569,,,
5/12/2024 9:00,17.3501,40.078731,9.482731,-1.287269,61.569,,,
5/12/2024 10:00,17.342,40.06002,9.46402,-1.30598,61.569,,,
5/12/2024 11:00,17.3369,40.048239,9.452239,-1.317761,61.569,,,
5/12/2024 12:00,17.3188,40.006428,9.410428,-1.359572,61.569,,,
5/12/2024 13:00,17.304,39.97224,9.37624,-1.39376,61.569,,,
5/12/2024 14:00,17.2908,39.941748,9.345748,-1.424252,61.569,,,
5/12/2024 15:00,17.276,39.90756,9.31156,-1.45844,61.569,,,
5/12/2024 16:00,17.2644,39.880764,9.284764,-1.485236,61.569,,,
5/12/2024 17:00,17.2611,39.873141,9.277141,-1.492859,61.569,,,
5/12/2024 18:00,17.2578,39.865518,9.269518,-1.500482,61.569,,,
5/12/2024 19:00,17.2678,39.888618,9.292618,-1.477382,61.569,,,
5/12/2024 20:00,17.276,39.90756,9.31156,-1.45844,61.569,,,
5/12/2024 21:00,17.2859,39.930429,9.334429,-1.435571,61.569,,,
5/12/2024 22:00,17.2942,39.949602,9.353602,-1.416398,61.569,,,
5/12/2024 23:00,17.304,39.97224,9.37624,-1.39376,61.569,,,
5/13/2024 0:00,17.3056,39.975936,9.379936,-1.390064,61.569,,,
5/13/2024 1:00,17.3074,39.980094,9.384094,-1.385906,61.569,,,
5/13/2024 2:00,17.3139,39.995109,9.399109,-1.370891,61.569,,,
5/13/2024 3:00,17.3177,40.003887,9.407887,-1.362113,61.741,,,
5/13/2024 4:00,17.3242,40.018902,9.422902,-1.347098,61.741,,,
5/13/2024 5:00,17.3324,40.037844,9.441844,-1.328156,61.741,,,
5/13/2024 6:00,17.3456,40.068336,9.472336,-1.297664,61.741,,,
5/13/2024 7:00,17.3555,40.091205,9.495205,-1.274795,61.741,,,
5/13/2024 8:00,17.3604,40.102524,9.506524,-1.263476,61.741,,,
5/13/2024 9:00,17.3522,40.083582,9.487582,-1.282418,61.741,,,
5/13/2024 10:00,17.3423,40.060713,9.464713,-1.305287,61.741,,,
5/13/2024 11:00,17.3258,40.022598,9.426598,-1.343402,61.741,,,
5/13/2024 12:00,17.311,39.98841,9.39241,-1.37759,61.741,,,
5/13/2024 13:00,17.2944,39.950064,9.354064,-1.415936,61.741,,,
5/13/2024 14:00,17.2781,39.912411,9.316411,-1.453589,61.741,,,
5/13/2024 15:00,17.2665,39.885615,9.289615,-1.480385,61.741,,,
5/13/2024 16:00,17.2582,39.866442,9.270442,-1.499558,61.741,,,
5/13/2024 17:00,17.2566,39.862746,9.266746,-1.503254,61.741,,,
5/13/2024 18:00,17.2533,39.855123,9.259123,-1.510877,61.741,,,
5/13/2024 19:00,17.2649,39.881919,9.285919,-1.484081,61.741,,,
5/13/2024 20:00,17.268,39.88908,9.29308,-1.47692,61.741,,,
5/13/2024 21:00,17.283,39.92373,9.32773,-1.44227,61.741,,,
5/13/2024 22:00,17.2913,39.942903,9.346903,-1.423097,61.741,,,
5/13/2024 23:00,17.2913,39.942903,9.346903,-1.423097,61.741,,,
5/14/2024 0:00,17.2913,39.942903,9.346903,-1.423097,61.741,,,
5/14/2024 1:00,17.2928,39.946368,9.350368,-1.419632,61.741,,,
5/14/2024 2:00,17.2944,39.950064,9.354064,-1.415936,61.741,,,
5/14/2024 3:00,17.2978,39.957918,9.361918,-1.408082,61.741,,,
5/14/2024 4:00,17.306,39.97686,9.38086,-1.38914,61.741,,,
5/14/2024 5:00,17.3126,39.992106,9.396106,-1.373894,61.741,,,
5/14/2024 6:00,17.3197,40.008507,9.412507,-1.357493,61.912,,,
5/14/2024 7:00,17.3246,40.019826,9.423826,-1.346174,61.912,,,
5/14/2024 8:00,17.3262,40.023522,9.427522,-1.342478,61.912,,,
5/14/2024 9:00,17.3213,40.012203,9.416203,-1.353797,61.912,,,
5/14/2024 10:00,17.3047,39.973857,9.377857,-1.392143,61.912,,,
5/14/2024 11:00,17.2949,39.951219,9.355219,-1.414781,61.912,,,
5/14/2024 12:00,17.2734,39.901554,9.305554,-1.464446,61.912,,,
5/14/2024 13:00,17.2586,39.867366,9.271366,-1.498634,61.912,,,
5/14/2024 14:00,17.2486,39.844266,9.248266,-1.521734,61.912,,,
5/14/2024 15:00,17.2372,39.817932,9.221932,-1.548068,61.912,,,
5/14/2024 16:00,17.2289,39.798759,9.202759,-1.567241,61.912,,,
5/14/2024 17:00,17.2273,39.795063,9.199063,-1.570937,61.912,,,
5/14/2024 18:00,17.2338,39.810078,9.214078,-1.555922,61.912,,,
5/14/2024 19:00,17.2388,39.821628,9.225628,-1.544372,61.912,,,
5/14/2024 20:00,17.247,39.84057,9.24457,-1.52543,61.912,,,
5/14/2024 21:00,17.2569,39.863439,9.267439,-1.502561,61.912,,,
5/14/2024 22:00,17.2636,39.878916,9.282916,-1.487084,61.912,,,
5/14/2024 23:00,17.2651,39.882381,9.286381,-1.483619,61.912,,,
5/15/2024 0:00,17.2701,39.893931,9.297931,-1.472069,61.912,,,
5/15/2024 1:00,17.2685,39.890235,9.294235,-1.475765,61.912,,,
5/15/2024 2:00,17.2701,39.893931,9.297931,-1.472069,61.912,,,
5/15/2024 3:00,17.275,39.90525,9.30925,-1.46075,61.912,,,
5/15/2024 4:00,17.2768,39.909408,9.313408,-1.456592,61.912,,,
5/15/2024 5:00,17.2768,39.909408,9.313408,-1.456592,61.912,,,
5/15/2024 6:00,17.2817,39.920727,9.324727,-1.445273,61.912,,,
5/15/2024 7:00,17.2821,39.921651,9.325651,-1.444349,62.083,,,
5/15/2024 8:00,17.2788,39.914028,9.318028,-1.451972,62.083,,,
5/15/2024 9:00,17.2721,39.898551,9.302551,-1.467449,62.083,,,
5/15/2024 10:00,17.2589,39.868059,9.272059,-1.497941,62.083,,,
5/15/2024 11:00,17.2506,39.848886,9.252886,-1.517114,62.083,,,
5/15/2024 12:00,17.2325,39.807075,9.211075,-1.558925,62.083,,,
5/15/2024 13:00,17.2242,39.787902,9.191902,-1.578098,62.083,,,
5/15/2024 14:00,17.2095,39.753945,9.157945,-1.612055,62.083,,,
5/15/2024 15:00,17.2227,39.784437,9.188437,-1.581563,62.083,,,
5/15/2024 16:00,17.2242,39.787902,9.191902,-1.578098,62.083,,,
5/15/2024 17:00,17.2211,39.780741,9.184741,-1.585259,62.083,,,
5/15/2024 18:00,17.2211,39.780741,9.184741,-1.585259,62.083,,,
5/15/2024 19:00,17.2358,39.814698,9.218698,-1.551302,62.083,,,
5/15/2024 20:00,17.2457,39.837567,9.241567,-1.528433,62.083,,,
5/15/2024 21:00,17.2457,39.837567,9.241567,-1.528433,62.083,,,
5/15/2024 22:00,17.2557,39.860667,9.264667,-1.505333,62.083,,,
5/15/2024 23:00,17.2557,39.860667,9.264667,-1.505333,62.083,,,
5/16/2024 0:00,17.2557,39.860667,9.264667,-1.505333,62.083,,,
5/16/2024 1:00,17.2573,39.864363,9.268363,-1.501637,62.083,,,
5/16/2024 2:00,17.2607,39.872217,9.276217,-1.493783,62.083,,,
5/16/2024 3:00,17.2622,39.875682,9.279682,-1.490318,62.083,,,
5/16/2024 4:00,17.277,39.90987,9.31387,-1.45613,62.083,,,
5/16/2024 5:00,17.2853,39.929043,9.333043,-1.436957,62.083,,,
5/16/2024 6:00,17.2973,39.956763,9.360763,-1.409237,62.254,,,
5/16/2024 7:00,17.3023,39.968313,9.372313,-1.397687,62.254,,,
5/16/2024 8:00,17.3055,39.975705,9.379705,-1.390295,62.254,,,
5/16/2024 9:00,17.3039,39.972009,9.376009,-1.393991,62.254,,,
5/16/2024 10:00,17.2956,39.952836,9.356836,-1.413164,62.254,,,
5/16/2024 11:00,17.2873,39.933663,9.337663,-1.432337,62.254,,,
5/16/2024 12:00,17.2725,39.899475,9.303475,-1.466525,62.254,,,
5/16/2024 13:00,17.2643,39.880533,9.284533,-1.485467,62.254,,,
5/16/2024 14:00,17.2495,39.846345,9.250345,-1.519655,62.254,,,
5/16/2024 15:00,17.2395,39.823245,9.227245,-1.542755,62.254,,,
5/16/2024 16:00,17.2312,39.804072,9.208072,-1.561928,62.254,,,
5/16/2024 17:00,17.218,39.77358,9.17758,-1.59242,62.254,,,
5/16/2024 18:00,17.2148,39.766188,9.170188,-1.599812,62.254,,,
5/16/2024 19:00,17.2164,39.769884,9.173884,-1.596116,62.254,,,
5/16/2024 20:00,17.2231,39.785361,9.189361,-1.580639,62.254,,,
5/16/2024 21:00,17.2329,39.807999,9.211999,-1.558001,62.254,,,
5/16/2024 22:00,17.2412,39.827172,9.231172,-1.538828,62.254,,,
5/16/2024 23:00,17.2477,39.842187,9.246187,-1.523813,62.254,,,
5/17/2024 0:00,17.2511,39.850041,9.254041,-1.515959,62.254,,,
5/17/2024 1:00,17.2527,39.853737,9.257737,-1.512263,62.254,,,
5/17/2024 2:00,17.2547,39.858357,9.262357,-1.507643,62.425,,,
5/17/2024 3:00,17.2614,39.873834,9.277834,-1.492166,62.425,,,
5/17/2024 4:00,17.273,39.90063,9.30463,-1.46537,62.425,,,
5/17/2024 5:00,17.2828,39.923268,9.327268,-1.442732,62.425,,,
5/17/2024 6:00,17.296,39.95376,9.35776,-1.41224,62.425,,,
5/17/2024 7:00,17.3075,39.980325,9.384325,-1.385675,62.425,,,
5/17/2024 8:00,17.3075,39.980325,9.384325,-1.385675,62.425,,,
5/17/2024 9:00,17.3026,39.969006,9.373006,-1.396994,62.425,,,
5/17/2024 10:00,17.2911,39.942441,9.346441,-1.423559,62.425,,,
5/17/2024 11:00,17.2746,39.904326,9.308326,-1.461674,62.425,,,
5/17/2024 12:00,17.2598,39.870138,9.274138,-1.495862,62.425,,,
5/17/2024 13:00,17.2432,39.831792,9.235792,-1.534208,62.425,,,
5/17/2024 14:00,17.2366,39.816546,9.220546,-1.549454,62.425,,,
5/17/2024 15:00,17.2251,39.789981,9.193981,-1.576019,62.425,,,
5/17/2024 16:00,17.2151,39.766881,9.170881,-1.599119,62.425,,,
5/17/2024 17:00,17.2135,39.763185,9.167185,-1.602815,62.425,,,
5/17/2024 18:00,17.2119,39.759489,9.163489,-1.606511,62.425,,,
5/17/2024 19:00,17.2151,39.766881,9.170881,-1.599119,62.425,,,
5/17/2024 20:00,17.2234,39.786054,9.190054,-1.579946,62.425,,,
5/17/2024 21:00,17.2316,39.804996,9.208996,-1.561004,62.425,,,
5/17/2024 22:00,17.2419,39.828789,9.232789,-1.537211,62.598,,,
5/17/2024 23:00,17.2469,39.840339,9.244339,-1.525661,62.598,,,
5/18/2024 0:00,17.2485,39.844035,9.248035,-1.521965,62.598,,,
5/18/2024 1:00,17.2551,39.859281,9.263281,-1.506719,62.598,,,
5/18/2024 2:00,17.2601,39.870831,9.274831,-1.495169,62.598,,,
5/18/2024 3:00,17.2717,39.897627,9.301627,-1.468373,62.598,,,
5/18/2024 4:00,17.2782,39.912642,9.316642,-1.453358,62.598,,,
5/18/2024 5:00,17.2898,39.939438,9.343438,-1.426562,62.598,,,
5/18/2024 6:00,17.3014,39.966234,9.370234,-1.399766,62.598,,,
5/18/2024 7:00,17.3095,39.984945,9.388945,-1.381055,62.598,,,
5/18/2024 8:00,17.3095,39.984945,9.388945,-1.381055,62.598,,,
5/18/2024 9:00,17.3095,39.984945,9.388945,-1.381055,62.598,,,
5/18/2024 10:00,17.2997,39.962307,9.366307,-1.403693,62.598,,,
5/18/2024 11:00,17.2931,39.947061,9.351061,-1.418939,62.598,,,
5/18/2024 12:00,17.2831,39.923961,9.327961,-1.442039,62.598,,,
5/18/2024 13:00,17.265,39.88215,9.28615,-1.48385,62.598,,,
5/18/2024 14:00,17.2535,39.855585,9.259585,-1.510415,62.598,,,
5/18/2024 15:00,17.2469,39.840339,9.244339,-1.525661,62.598,,,
5/18/2024 16:00,17.237,39.81747,9.22147,-1.54853,62.598,,,
5/18/2024 17:00,17.2337,39.809847,9.213847,-1.556153,62.598,,,
5/18/2024 18:00,17.2321,39.806151,9.210151,-1.559849,62.598,,,
5/18/2024 19:00,17.2386,39.821166,9.225166,-1.544834,62.598,,,
5/18/2024 20:00,17.2453,39.836643,9.240643,-1.529357,62.598,,,
5/18/2024 21:00,17.2535,39.855585,9.259585,-1.510415,62.598,,,
5/18/2024 22:00,17.2588,39.867828,9.271828,-1.498172,62.769,,,
5/18/2024 23:00,17.2588,39.867828,9.271828,-1.498172,62.769,,,
5/19/2024 0:00,17.2638,39.879378,9.283378,-1.486622,62.769,,,
5/19/2024 1:00,17.2638,39.879378,9.283378,-1.486622,62.769,,,
5/19/2024 2:00,17.2704,39.894624,9.298624,-1.471376,62.769,,,
5/19/2024 3:00,17.2737,39.902247,9.306247,-1.463753,62.769,,,
5/19/2024 4:00,17.2802,39.917262,9.321262,-1.448738,62.769,,,
5/19/2024 5:00,17.282,39.92142,9.32542,-1.44458,62.769,,,
5/19/2024 6:00,17.2934,39.947754,9.351754,-1.418246,62.769,,,
5/19/2024 7:00,17.3034,39.970854,9.374854,-1.395146,62.769,,,
5/19/2024 8:00,17.3034,39.970854,9.374854,-1.395146,62.769,,,
5/19/2024 9:00,17.2934,39.947754,9.351754,-1.418246,62.769,,,
5/19/2024 10:00,17.2852,39.928812,9.332812,-1.437188,62.769,,,
5/19/2024 11:00,17.2802,39.917262,9.321262,-1.448738,62.769,,,
5/19/2024 12:00,17.2688,39.890928,9.294928,-1.475072,62.769,,,
5/19/2024 13:00,17.2556,39.860436,9.264436,-1.505564,62.769,,,
5/19/2024 14:00,17.2556,39.860436,9.264436,-1.505564,62.769,,,
5/19/2024 15:00,17.2424,39.829944,9.233944,-1.536056,62.769,,,
5/19/2024 16:00,17.2324,39.806844,9.210844,-1.559156,62.769,,,
5/19/2024 17:00,17.2292,39.799452,9.203452,-1.566548,62.769,,,
5/19/2024 18:00,17.2241,39.787671,9.191671,-1.578329,62.769,,,
5/19/2024 19:00,17.2292,39.799452,9.203452,-1.566548,62.769,,,
5/19/2024 20:00,17.2324,39.806844,9.210844,-1.559156,62.769,,,
5/19/2024 21:00,17.2373,39.818163,9.222163,-1.547837,62.769,,,
5/19/2024 22:00,17.2427,39.830637,9.234637,-1.535363,62.94,,,
5/19/2024 23:00,17.2393,39.822783,9.226783,-1.543217,62.94,,,
5/20/2024 0:00,17.2427,39.830637,9.234637,-1.535363,62.94,,,
5/20/2024 1:00,17.2344,39.811464,9.215464,-1.554536,62.94,,,
5/20/2024 2:00,17.2377,39.819087,9.223087,-1.546913,62.94,,,
5/20/2024 3:00,17.2344,39.811464,9.215464,-1.554536,62.94,,,
5/20/2024 4:00,17.2444,39.834564,9.238564,-1.531436,62.94,,,
5/20/2024 5:00,17.2476,39.841956,9.245956,-1.524044,62.94,,,
5/20/2024 6:00,17.2592,39.868752,9.272752,-1.497248,62.94,,,
5/20/2024 7:00,17.2608,39.872448,9.276448,-1.493552,62.94,,,
5/20/2024 8:00,17.2625,39.876375,9.280375,-1.489625,62.94,,,
5/20/2024 9:00,17.2543,39.857433,9.261433,-1.508567,62.94,,,
5/20/2024 10:00,17.2493,39.845883,9.249883,-1.520117,62.94,,,
5/20/2024 11:00,17.2444,39.834564,9.238564,-1.531436,62.94,,,
5/20/2024 12:00,17.2444,39.834564,9.238564,-1.531436,62.94,,,
5/20/2024 13:00,17.2543,39.857433,9.261433,-1.508567,62.94,,,
5/20/2024 14:00,17.2476,39.841956,9.245956,-1.524044,62.94,,,
5/20/2024 15:00,17.2476,39.841956,9.245956,-1.524044,62.94,,,
5/20/2024 16:00,17.2312,39.804072,9.208072,-1.561928,62.94,,,
5/20/2024 17:00,17.2212,39.780972,9.184972,-1.585028,62.94,,,
5/20/2024 18:00,17.2212,39.780972,9.184972,-1.585028,62.94,,,
5/20/2024 19:00,17.2183,39.774273,9.178273,-1.591727,63.111,,,
5/20/2024 20:00,17.2183,39.774273,9.178273,-1.591727,63.111,,,
5/20/2024 21:00,17.225,39.78975,9.19375,-1.57625,63.111,,,
5/20/2024 22:00,17.2299,39.801069,9.205069,-1.564931,63.111,,,
5/20/2024 23:00,17.2266,39.793446,9.197446,-1.572554,63.111,,,
5/21/2024 0:00,17.2315,39.804765,9.208765,-1.561235,63.111,,,
5/21/2024 1:00,17.2266,39.793446,9.197446,-1.572554,63.111,,,
5/21/2024 2:00,17.2266,39.793446,9.197446,-1.572554,63.111,,,
5/21/2024 3:00,17.2382,39.820242,9.224242,-1.545758,63.111,,,
5/21/2024 4:00,17.2398,39.823938,9.227938,-1.542062,63.111,,,
5/21/2024 5:00,17.2496,39.846576,9.250576,-1.519424,63.111,,,
5/21/2024 6:00,17.2579,39.865749,9.269749,-1.500251,63.111,,,
5/21/2024 7:00,17.2628,39.877068,9.281068,-1.488932,63.111,,,
5/21/2024 8:00,17.2628,39.877068,9.281068,-1.488932,63.111,,,
5/21/2024 9:00,17.2596,39.869676,9.273676,-1.496324,63.111,,,
5/21/2024 10:00,17.2496,39.846576,9.250576,-1.519424,63.111,,,
5/21/2024 11:00,17.2414,39.827634,9.231634,-1.538366,63.111,,,
5/21/2024 12:00,17.2299,39.801069,9.205069,-1.564931,63.111,,,
5/21/2024 13:00,17.225,39.78975,9.19375,-1.57625,63.111,,,
5/21/2024 14:00,17.22,39.7782,9.1822,-1.5878,63.111,,,
5/21/2024 15:00,17.2134,39.762954,9.166954,-1.603046,63.111,,,
5/21/2024 16:00,17.2018,39.736158,9.140158,-1.629842,63.111,,,
5/21/2024 17:00,17.1968,39.724608,9.128608,-1.641392,63.111,,,
5/21/2024 18:00,17.2022,39.737082,9.141082,-1.628918,63.282,,,
5/21/2024 19:00,17.2071,39.748401,9.152401,-1.617599,63.282,,,
5/21/2024 20:00,17.217,39.77127,9.17527,-1.59473,63.282,,,
5/21/2024 21:00,17.2253,39.790443,9.194443,-1.575557,63.282,,,
5/21/2024 22:00,17.2369,39.817239,9.221239,-1.548761,63.282,,,
5/21/2024 23:00,17.2369,39.817239,9.221239,-1.548761,63.282,,,
5/22/2024 0:00,17.2418,39.828558,9.232558,-1.537442,63.282,,,
5/22/2024 1:00,17.2434,39.832254,9.236254,-1.533746,63.282,,,
5/22/2024 2:00,17.2418,39.828558,9.232558,-1.537442,63.282,,,
5/22/2024 3:00,17.2434,39.832254,9.236254,-1.533746,63.282,,,
5/22/2024 4:00,17.2467,39.839877,9.243877,-1.526123,63.282,,,
5/22/2024 5:00,17.2501,39.847731,9.251731,-1.518269,63.282,,,
5/22/2024 6:00,17.2567,39.862977,9.266977,-1.503023,63.282,,,
5/22/2024 7:00,17.2617,39.874527,9.278527,-1.491473,63.282,,,
5/22/2024 8:00,17.2633,39.878223,9.282223,-1.487777,63.282,,,
5/22/2024 9:00,17.255,39.85905,9.26305,-1.50695,63.282,,,
5/22/2024 10:00,17.2451,39.836181,9.240181,-1.529819,63.282,,,
5/22/2024 11:00,17.2319,39.805689,9.209689,-1.560311,63.282,,,
5/22/2024 12:00,17.227,39.79437,9.19837,-1.57163,63.282,,,
5/22/2024 13:00,17.2187,39.775197,9.179197,-1.590803,63.282,,,
5/22/2024 14:00,17.2071,39.748401,9.152401,-1.617599,63.282,,,
5/22/2024 15:00,17.1939,39.717909,9.121909,-1.648091,63.282,,,
5/22/2024 16:00,17.1906,39.710286,9.114286,-1.655714,63.282,,,
5/22/2024 17:00,17.1857,39.698967,9.102967,-1.667033,63.282,,,
5/22/2024 18:00,17.1841,39.695271,9.099271,-1.670729,63.282,,,
5/22/2024 19:00,17.1874,39.702894,9.106894,-1.663106,63.282,,,
5/22/2024 20:00,17.1926,39.714906,9.118906,-1.651094,63.455,,,
5/22/2024 21:00,17.2026,39.738006,9.142006,-1.627994,63.455,,,
5/22/2024 22:00,17.2092,39.753252,9.157252,-1.612748,63.455,,,
5/22/2024 23:00,17.2058,39.745398,9.149398,-1.620602,63.455,,,
5/23/2024 0:00,17.2026,39.738006,9.142006,-1.627994,63.455,,,
5/23/2024 1:00,17.1993,39.730383,9.134383,-1.635617,63.455,,,
5/23/2024 2:00,17.1993,39.730383,9.134383,-1.635617,63.455,,,
5/23/2024 3:00,17.1977,39.726687,9.130687,-1.639313,63.455,,,
5/23/2024 4:00,17.1993,39.730383,9.134383,-1.635617,63.455,,,
5/23/2024 5:00,17.2042,39.741702,9.145702,-1.624298,63.455,,,
5/23/2024 6:00,17.2076,39.749556,9.153556,-1.616444,63.455,,,
5/23/2024 7:00,17.2109,39.757179,9.161179,-1.608821,63.455,,,
5/23/2024 8:00,17.2109,39.757179,9.161179,-1.608821,63.455,,,
5/23/2024 9:00,17.2076,39.749556,9.153556,-1.616444,63.455,,,
5/23/2024 10:00,17.2026,39.738006,9.142006,-1.627994,63.455,,,
5/23/2024 11:00,17.1977,39.726687,9.130687,-1.639313,63.455,,,
5/23/2024 12:00,17.1894,39.707514,9.111514,-1.658486,63.455,,,
5/23/2024 13:00,17.1812,39.688572,9.092572,-1.677428,63.455,,,
5/23/2024 14:00,17.1745,39.673095,9.077095,-1.692905,63.455,,,
5/23/2024 15:00,17.1696,39.661776,9.065776,-1.704224,63.455,,,
5/23/2024 16:00,17.163,39.64653,9.05053,-1.71947,63.455,,,
5/23/2024 17:00,17.1581,39.635211,9.039211,-1.730789,63.455,,,
5/23/2024 18:00,17.1613,39.642603,9.046603,-1.723397,63.455,,,
5/23/2024 19:00,17.1662,39.653922,9.057922,-1.712078,63.455,,,
5/23/2024 20:00,17.1745,39.673095,9.077095,-1.692905,63.455,,,
5/23/2024 21:00,17.1845,39.696195,9.100195,-1.669805,63.455,,,
5/23/2024 22:00,17.1926,39.714906,9.118906,-1.651094,63.455,,,
5/23/2024 23:00,17.1926,39.714906,9.118906,-1.651094,63.455,,,
5/24/2024 0:00,17.1944,39.719064,9.123064,-1.646936,63.455,,,
5/24/2024 1:00,17.196,39.72276,9.12676,-1.64324,63.455,,,
5/24/2024 2:00,17.1944,39.719064,9.123064,-1.646936,63.455,,,
5/24/2024 3:00,17.1993,39.730383,9.134383,-1.635617,63.455,,,
5/24/2024 4:00,17.2058,39.745398,9.149398,-1.620602,63.455,,,
5/24/2024 5:00,17.2112,39.757872,9.161872,-1.608128,63.626,,,
5/24/2024 6:00,17.2195,39.777045,9.181045,-1.588955,63.626,,,
5/24/2024 7:00,17.2261,39.792291,9.196291,-1.573709,63.626,,,
5/24/2024 8:00,17.2261,39.792291,9.196291,-1.573709,63.626,,,
5/24/2024 9:00,17.2179,39.773349,9.177349,-1.592651,63.626,,,
5/24/2024 10:00,17.2063,39.746553,9.150553,-1.619447,63.626,,,
5/24/2024 11:00,17.1997,39.731307,9.135307,-1.634693,63.626,,,
5/24/2024 12:00,17.1897,39.708207,9.112207,-1.657793,63.626,,,
5/24/2024 13:00,17.1815,39.689265,9.093265,-1.676735,63.626,,,
5/24/2024 14:00,17.1765,39.677715,9.081715,-1.688285,63.626,,,
5/24/2024 15:00,17.1651,39.651381,9.055381,-1.714619,63.626,,,
5/24/2024 16:00,17.1568,39.632208,9.036208,-1.733792,63.626,,,
5/24/2024 17:00,17.1485,39.613035,9.017035,-1.752965,63.626,,,
5/24/2024 18:00,17.1452,39.605412,9.009412,-1.760588,63.626,,,
5/24/2024 19:00,17.1419,39.597789,9.001789,-1.768211,63.626,,,
5/24/2024 20:00,17.1419,39.597789,9.001789,-1.768211,63.626,,,
5/24/2024 21:00,17.1501,39.616731,9.020731,-1.749269,63.626,,,
5/24/2024 22:00,17.1551,39.628281,9.032281,-1.737719,63.626,,,
5/24/2024 23:00,17.1568,39.632208,9.036208,-1.733792,63.626,,,
5/25/2024 0:00,17.1519,39.620889,9.024889,-1.745111,63.626,,,
5/25/2024 1:00,17.1535,39.624585,9.028585,-1.741415,63.626,,,
5/25/2024 2:00,17.1535,39.624585,9.028585,-1.741415,63.626,,,
5/25/2024 3:00,17.1584,39.635904,9.039904,-1.730096,63.626,,,
5/25/2024 4:00,17.1568,39.632208,9.036208,-1.733792,63.626,,,
5/25/2024 5:00,17.1633,39.647223,9.051223,-1.718777,63.626,,,
5/25/2024 6:00,17.1651,39.651381,9.055381,-1.714619,63.626,,,
5/25/2024 7:00,17.1749,39.674019,9.078019,-1.691981,63.626,,,
5/25/2024 8:00,17.1848,39.696888,9.100888,-1.669112,63.626,,,
5/25/2024 9:00,17.1848,39.696888,9.100888,-1.669112,63.626,,,
5/25/2024 10:00,17.1815,39.689265,9.093265,-1.676735,63.626,,,
5/25/2024 11:00,17.1832,39.693192,9.097192,-1.672808,63.626,,,
5/25/2024 12:00,17.1815,39.689265,9.093265,-1.676735,63.626,,,
5/25/2024 13:00,17.1733,39.670323,9.074323,-1.695677,63.626,,,
5/25/2024 14:00,17.1765,39.677715,9.081715,-1.688285,63.626,,,
5/25/2024 15:00,17.1671,39.656001,9.060001,-1.709999,63.797,,,
5/25/2024 16:00,17.1604,39.640524,9.044524,-1.725476,63.797,,,
5/25/2024 17:00,17.1588,39.636828,9.040828,-1.729172,63.797,,,
5/25/2024 18:00,17.1555,39.629205,9.033205,-1.736795,63.797,,,
5/25/2024 19:00,17.1622,39.644682,9.048682,-1.721318,63.797,,,
5/25/2024 20:00,17.177,39.67887,9.08287,-1.68713,63.797,,,
5/25/2024 21:00,17.1935,39.716985,9.120985,-1.649015,63.797,,,
5/25/2024 22:00,17.2067,39.747477,9.151477,-1.618523,63.797,,,
5/25/2024 23:00,17.2067,39.747477,9.151477,-1.618523,63.797,,,
5/26/2024 0:00,17.2132,39.762492,9.166492,-1.603508,63.797,,,
5/26/2024 1:00,17.2199,39.777969,9.181969,-1.588031,63.797,,,
5/26/2024 2:00,17.2248,39.789288,9.193288,-1.576712,63.797,,,
5/26/2024 3:00,17.2314,39.804534,9.208534,-1.561466,63.797,,,
5/26/2024 4:00,17.2363,39.815853,9.219853,-1.550147,63.797,,,
5/26/2024 5:00,17.2446,39.835026,9.239026,-1.530974,63.797,,,
